location,continent,date,iso_code,tests_units,aged_65_older,aged_70_older,cardiovasc_death_rate,Deathp100K,diabetes_prevalence,extreme_poverty,female_smokers,gdp_per_capita,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,male_smokers,median_age,Mortality Rate,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,Number of Records,population,population_density,positive_rate,stringency_index,tests_per_case,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests,total_tests_per_thousand,Waterfall
Chile,South America,26/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,47.185087796,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.625206640,2288,119.689,106,5.545,19709,1.031,17215,0.901,1,19116209,24.282,0.122,86.57,8.172,343592,17973.857,9020,471.851,1524553,79.752,-9020
Chile,South America,27/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,47.666354767,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.635125365,2198,114.981,92,4.813,21544,1.127,17958,0.939,1,19116209,24.282,0.118,86.57,8.459,345790,18088.838,9112,476.664,1546097,80.879,-9112
Chile,South America,28/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,48.058691972,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.640526783,2133,111.581,75,3.923,17596,0.92,18673,0.977,1,19116209,24.282,0.114,86.57,8.776,347923,18200.418,9187,480.587,1563693,81.799,-9187
Chile,South America,29/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,48.335943596,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.641509434,1877,98.189,53,2.773,17130,0.896,19293,1.009,1,19116209,24.282,0.112,86.57,8.934,349800,18298.607,9240,483.359,1580823,82.695,-9240
Chile,South America,30/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,48.534727780,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.638981725,1775,92.853,38,1.988,20295,1.062,19497,1.02,1,19116209,24.282,0.111,86.57,8.995,351575,18391.46,9278,485.347,1601118,83.757,-9278
Chile,South America,31/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,49.052612890,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.652346579,1961,102.583,99,5.179,22874,1.197,19754,1.033,1,19116209,24.282,0.107,86.57,9.358,353536,18494.043,9377,490.526,1623992,84.954,-9377
Chile,South America,03/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,30.968483343,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.080543753,2498,130.674,167,8.736,15585,0.815,14752,0.772,1,19116209,24.282,0.247,89.35,4.053,284541,14884.803,5920,309.685,1146593,59.98,-5920
Chile,South America,04/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,31.653765660,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.100392587,3548,185.602,131,6.853,17314,0.906,14662,0.767,1,19116209,24.282,0.241,89.35,4.15,288089,15070.404,6051,316.538,1163907,60.886,-6051
Chile,South America,05/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,32.391359605,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.121659637,3758,196.587,141,7.376,17977,0.94,14606,0.764,1,19116209,24.282,0.236,89.35,4.246,291847,15266.991,6192,323.914,1181884,61.826,-6192
Chile,South America,06/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,32.998174481,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.134455829,3685,192.768,116,6.068,16377,0.857,14545,0.761,1,19116209,24.282,0.231,89.35,4.323,295532,15459.76,6308,329.982,1198261,62.683,-6308
Chile,South America,07/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,33.395742848,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.138285152,3025,158.243,76,3.976,12065,0.631,14362,0.751,1,19116209,24.282,0.224,89.35,4.457,298557,15618.003,6384,333.957,1210326,63.314,-6384
Chile,South America,08/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,33.657300985,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.137406609,2462,128.791,50,2.616,10464,0.547,14373,0.752,1,19116209,24.282,0.215,89.35,4.652,301019,15746.794,6434,336.573,1220790,63.862,-6434
Chile,South America,09/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,34.384432604,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.168712861,2064,107.971,139,7.271,16842,0.881,15232,0.797,1,19116209,24.282,0.197,89.35,5.068,303083,15854.765,6573,343.844,1237632,64.743,-6573
Chile,South America,10/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,34.954629341,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.182119811,3133,163.892,109,5.702,17727,0.927,15538,0.813,1,19116209,24.282,0.199,89.35,5.018,306216,16018.657,6682,349.546,1255359,65.67,-6682
Chile,South America,11/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,35.472514451,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.192554175,3058,159.969,99,5.179,18268,0.956,15674,0.82,1,19116209,24.282,0.193,89.35,5.179,309274,16178.626,6781,354.725,1273627,66.626,-6781
Chile,South America,12/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,35.995630724,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.205243743,2755,144.119,100,5.231,19171,1.003,15845,0.829,1,19116209,24.282,0.182,89.35,5.496,312029,16322.745,6881,359.956,1292798,67.628,-6881
Chile,South America,13/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,36.508284671,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.215267219,3012,157.563,98,5.127,17467,0.914,16001,0.837,1,19116209,24.282,0.174,89.35,5.741,315041,16480.307,6979,365.083,1310265,68.542,-6979
Chile,South America,14/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,36.743686994,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.211190057,2616,136.847,45,2.354,12238,0.64,16025,0.838,1,19116209,24.282,0.17,89.35,5.873,317657,16617.155,7024,367.437,1322503,69.182,-7024
Chile,South America,15/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,36.979089316,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.212568037,1836,96.044,45,2.354,12209,0.639,16275,0.851,1,19116209,24.282,0.162,89.35,6.167,319493,16713.199,7069,369.791,1334712,69.821,-7069
Chile,South America,16/07/2020 12:00:00 AM,CHL,tests performed,11.087,6.938,127.993,37.591135355,8.46,1.3,34.2,22767.037,,2.11,80.18,41.5,35.4,2.237200542,1712,89.558,117,6.12,17192,0.899,16325,0.854,1,19116209,24.282,0.159,89.35,6.306,321205,16802.756,7186,375.911,1351904,70.72,-7186
Brazil,South America,07/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,0.260162560,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,4.586927671,926,4.356,67,0.315,,,,,1,212559409,25.04,,74.54,,12056,56.718,553,2.602,62985,0.296,-553
Brazil,South America,08/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,0.313794625,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,4.862579281,1661,7.814,114,0.536,,,,,1,212559409,25.04,,74.54,,13717,64.533,667,3.138,,,-667
Brazil,South America,09/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,0.376365367,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,5.022917059,2210,10.397,133,0.626,,,,,1,212559409,25.04,,74.54,,15927,74.93,800,3.764,,,-800
Brazil,South America,10/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,0.442699763,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,5.269642157,1930,9.08,141,0.663,,,,,1,212559409,25.04,,74.54,,17857,84.009,941,4.427,,,-941
Brazil,South America,11/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,0.496802285,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,5.377329667,1781,8.379,115,0.541,,,,,1,212559409,25.04,,74.54,,19638,92.388,1056,4.968,,,-1056
Brazil,South America,12/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,0.528793341,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,5.422878371,1089,5.123,68,0.32,,,,,1,212559409,25.04,,74.54,,20727,97.512,1124,5.288,,,-1124
Brazil,South America,13/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,0.575368555,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,5.516712527,1442,6.784,99,0.466,,,,,1,212559409,25.04,,74.54,,22169,104.296,1223,5.754,,,-1223
Brazil,South America,14/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,0.624766509,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,5.667947076,1261,5.932,105,0.494,,,5345,0.025,1,212559409,25.04,,74.54,,23430,110.228,1328,6.248,,,-1328
Brazil,South America,15/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,0.720739678,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,6.064444620,1832,8.619,204,0.96,,,5345,0.025,1,212559409,25.04,,74.54,,25262,118.847,1532,7.207,,,-1532
Brazil,South America,16/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,0.816712847,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,6.129943503,3058,14.387,204,0.96,,,5345,0.025,1,212559409,25.04,,74.54,,28320,133.233,1736,8.167,,,-1736
Brazil,South America,17/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,0.905158708,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,6.323746919,2105,9.903,188,0.884,,,5345,0.025,1,212559409,25.04,,74.54,,30425,143.136,1924,9.052,,,-1924
Brazil,South America,18/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,1.007247814,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,6.356510896,3257,15.323,217,1.021,,,5345,0.025,1,212559409,25.04,,74.54,,33682,158.459,2141,10.072,,,-2141
Brazil,South America,19/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,1.104161896,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,6.412743518,2917,13.723,206,0.969,,,5345,0.025,1,212559409,25.04,,74.54,,36599,172.182,2347,11.042,,,-2347
Brazil,South America,20/04/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,1.158264417,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,6.369327883,2055,9.668,115,0.541,,,5345,0.025,1,212559409,25.04,,74.54,,38654,181.85,2462,11.583,132467,0.623,-2462
Brazil,South America,30/06/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,27.434212522,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,4.262111760,24052,113.154,692,3.256,,,,,1,212559409,25.04,,77.31,,1368195,6436.765,58314,274.342,1478671,6.957,-58314
Brazil,South America,01/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,28.036397109,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,4.250517638,33846,159.231,1280,6.022,,,,,1,212559409,25.04,,77.31,,1402041,6595.996,59594,280.364,,,-59594
Brazil,South America,02/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,28.524731173,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,4.185116442,46712,219.76,1038,4.883,,,,,1,212559409,25.04,,77.31,,1448753,6815.756,60632,285.247,,,-60632
Brazil,South America,29/05/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,12.586598789,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,6.104901903,26417,124.281,1156,5.438,,,,,1,212559409,25.04,,81.02,,438238,2061.72,26754,125.866,485000,2.282,-26754
Brazil,South America,03/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,29.113742972,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,4.134259896,48105,226.313,1252,5.89,,,,,1,212559409,25.04,,81.02,,1496858,7042.069,61884,291.137,,,-61884
Brazil,South America,04/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,29.720632127,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,4.104657260,42223,198.641,1290,6.069,,,,,1,212559409,25.04,,81.02,,1539081,7240.71,63174,297.206,,,-63174
Brazil,South America,05/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,30.233900396,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,4.075132340,37923,178.411,1091,5.133,,,,,1,212559409,25.04,,81.02,,1577004,7419.121,64265,302.339,,,-64265
Brazil,South America,06/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,30.517115335,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,4.046461288,26051,122.559,602,2.832,,,,,1,212559409,25.04,,81.02,,1603055,7541.68,64867,305.171,,,-64867
Brazil,South America,07/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,30.808798495,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,4.034229377,20229,95.169,620,2.917,,,50375,0.237,1,212559409,25.04,,81.02,,1623284,7636.848,65487,308.088,,,-65487
Brazil,South America,08/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,31.398751207,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.999846577,45305,213.14,1254,5.9,,,50375,0.237,1,212559409,25.04,,81.02,,1668589,7849.989,66741,313.988,,,-66741
Brazil,South America,09/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,31.974119762,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.967171776,44571,209.687,1223,5.754,,,50375,0.237,1,212559409,25.04,,81.02,,1713160,8059.676,67964,319.741,,,-67964
Brazil,South America,10/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,32.548076947,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.940359237,42619,200.504,1220,5.74,,,50375,0.237,1,212559409,25.04,,81.02,,1755779,8260.18,69184,325.481,,,-69184
Brazil,South America,11/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,33.119211392,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.909203938,45048,211.931,1214,5.711,,,50375,0.237,1,212559409,25.04,,81.02,,1800827,8472.111,70398,331.192,,,-70398
Brazil,South America,12/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,33.623070527,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.884501454,39023,183.586,1071,5.039,,,50375,0.237,1,212559409,25.04,,81.02,,1839850,8655.698,71469,336.231,,,-71469
Brazil,South America,13/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,33.919928710,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.866613110,24831,116.819,631,2.969,,,50375,0.237,1,212559409,25.04,,81.02,,1864681,8772.517,72100,339.199,,,-72100
Brazil,South America,14/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,34.264773478,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.863887272,20286,95.437,733,3.448,,,50375,0.237,1,212559409,25.04,,81.02,,1884967,8867.954,72833,342.648,,,-72833
Brazil,South America,15/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,34.876367200,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.847419380,41857,196.919,1300,6.116,,,50375,0.237,1,212559409,25.04,,81.02,,1926824,9064.873,74133,348.764,,,-74133
Brazil,South America,16/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,35.456440322,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.832011015,39924,187.825,1233,5.801,,,50375,0.237,1,212559409,25.04,,81.02,,1966748,9252.698,75366,354.564,,,-75366
Brazil,South America,17/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,36.078384091,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.811244782,45403,213.601,1322,6.219,,,50375,0.237,1,212559409,25.04,,81.02,,2012151,9466.299,76688,360.784,,,-76688
Brazil,South America,18/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,36.625525243,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.804424315,34177,160.788,1163,5.471,,,50375,0.237,1,212559409,25.04,,81.02,,2046328,9627.087,77851,366.255,,,-77851
Brazil,South America,19/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,37.058815872,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.796497113,28532,134.231,921,4.333,,,50375,0.237,1,212559409,25.04,,81.02,,2074860,9761.318,78772,370.588,,,-78772
Brazil,South America,20/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,37.395662876,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.788048832,23529,110.694,716,3.368,,,50375,0.237,1,212559409,25.04,,81.02,,2098389,9872.012,79488,373.957,,,-79488
Brazil,South America,21/07/2020 12:00:00 AM,BRA,tests performed,8.552,5.06,177.961,37.692991516,8.11,3.4,10.1,14103.452,,2.2,75.88,17.9,33.5,3.781660551,20257,95.3,632,2.973,,,50375,0.237,1,212559409,25.04,,81.02,,2118646,9967.312,80120,376.93,2536552,11.933,-80120
United States,North America,07/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.004229573,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,4.142011834,105,0.317,2,0.006,,,,,1,331002647,35.608,,20.37,,338,1.021,14,0.042,4138,0.013,-14
United States,North America,08/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.005135911,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,3.926096998,95,0.287,3,0.009,874,0.003,,,1,331002647,35.608,,20.37,,433,1.308,17,0.051,5012,0.015,-17
United States,North America,09/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.006344360,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,3.790613718,121,0.366,4,0.012,1773,0.005,,,1,331002647,35.608,,20.37,,554,1.674,21,0.063,6785,0.02,-21
United States,North America,10/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.007854922,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,3.448275862,200,0.604,5,0.015,2490,0.008,,,1,331002647,35.608,,20.37,,754,2.278,26,0.079,9275,0.028,-26
United States,North America,11/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.008459147,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,2.731707317,271,0.819,2,0.006,3818,0.012,,,1,331002647,35.608,,21.76,,1025,3.097,28,0.085,13093,0.04,-28
United States,North America,12/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.009063372,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,2.286585366,287,0.867,2,0.006,5310,0.016,,,1,331002647,35.608,,30.09,,1312,3.964,30,0.091,18403,0.056,-30
United States,North America,13/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.012084496,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,2.405291642,351,1.06,10,0.03,9171,0.028,,,1,331002647,35.608,,30.09,,1663,5.024,40,0.121,27574,0.083,-40
United States,North America,14/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.014199282,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,2.161913523,511,1.544,7,0.021,4610,0.014,4007,0.012,1,331002647,35.608,0.065,35.65,15.277,2174,6.568,47,0.142,32184,0.097,-47
United States,North America,15/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.017220406,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,1.931548628,777,2.347,10,0.03,7604,0.023,4968,0.015,1,331002647,35.608,0.072,41.2,13.811,2951,8.915,57,0.172,39788,0.12,-57
United States,North America,16/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.020845755,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,1.828298887,823,2.486,12,0.036,17924,0.054,7275,0.022,1,331002647,35.608,0.063,52.31,15.815,3774,11.402,69,0.208,57712,0.174,-69
United States,North America,17/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.025679553,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,1.823642995,887,2.68,16,0.048,17320,0.052,9394,0.028,1,331002647,35.608,0.059,55.09,16.831,4661,14.081,85,0.257,75032,0.227,-85
United States,North America,18/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.032628138,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,1.680410767,1766,5.335,23,0.069,25064,0.076,12429,0.038,1,331002647,35.608,0.062,55.09,16.106,6427,19.417,108,0.326,100096,0.302,-108
United States,North America,19/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.045316858,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,1.593202337,2988,9.027,42,0.127,28081,0.085,15682,0.047,1,331002647,35.608,0.074,67.13,13.547,9415,28.444,150,0.453,128177,0.387,-150
United States,North America,20/03/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,0.045316858,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,1.052631579,4835,14.607,0,0,36662,0.111,19609,0.059,1,331002647,35.608,0.092,67.13,10.905,14250,43.051,150,0.453,164839,0.498,-150
United States,North America,15/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,34.964070846,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.526656476,19543,59.042,296,0.894,432811,1.308,477966,1.444,1,331002647,35.608,0.045,68.98,22.054,2094069,6326.442,115732,349.641,24024642,72.581,-115732
United States,North America,16/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,35.083405239,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.493168012,19957,60.293,395,1.193,464529,1.403,484367,1.463,1,331002647,35.608,0.045,68.98,22.184,2114026,6386.734,116127,350.834,24489171,73.985,-116127
United States,North America,17/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,35.335971195,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.471361925,23705,71.616,836,2.526,485290,1.466,492408,1.488,1,331002647,35.608,0.046,68.98,21.832,2137731,6458.35,116963,353.36,24974461,75.451,-116963
United States,North America,18/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,35.563763936,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.441572790,25559,77.217,754,2.278,516193,1.559,500514,1.512,1,331002647,35.608,0.046,68.98,21.517,2163290,6535.567,117717,355.638,25490654,77.01,-117717
United States,North America,19/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,35.780378518,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.405348664,27762,83.872,717,2.166,573992,1.734,493495,1.491,1,331002647,35.608,0.049,68.98,20.598,2191052,6619.44,118434,357.804,26064646,78.745,-118434
United States,North America,20/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,35.985210716,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.363083818,29909,90.359,678,2.048,559215,1.689,502464,1.518,1,331002647,35.608,0.049,68.98,20.452,2220961,6709.798,119112,359.852,26623861,80.434,-119112
United States,North America,21/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,36.168592936,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.308766411,34158,103.196,607,1.834,511098,1.544,506161,1.529,1,331002647,35.608,0.051,68.98,19.619,2255119,6812.994,119719,361.686,27134959,81.978,-119719
United States,North America,22/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,36.245933707,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.259957421,25793,77.924,256,0.773,466605,1.41,510989,1.544,1,331002647,35.608,0.052,68.98,19.144,2280912,6890.918,119975,362.459,27601564,83.388,-119975
United States,North America,23/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,36.374935697,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.207018806,31390,94.833,427,1.29,491719,1.486,514873,1.555,1,331002647,35.608,0.055,68.98,18.177,2312302,6985.751,120402,363.749,28093283,84.873,-120402
United States,North America,24/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,36.624480529,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.165183795,34720,104.893,826,2.495,519202,1.569,519718,1.57,1,331002647,35.608,0.058,68.98,17.383,2347022,7090.644,121228,366.245,28612485,86.442,-121228
United States,North America,25/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,36.851366932,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.122238921,34339,103.742,751,2.269,637148,1.925,536997,1.622,1,331002647,35.608,0.058,68.98,17.237,2381361,7194.387,121979,368.514,29249633,88.367,-121979
United States,North America,26/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,37.587614820,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.136254237,40949,123.712,2437,7.362,606747,1.833,541676,1.636,1,331002647,35.608,0.061,68.98,16.396,2422310,7318.099,124416,375.876,29856380,90.2,-124416
United States,North America,27/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,37.775830838,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.066744684,45527,137.543,623,1.882,599386,1.811,547415,1.654,1,331002647,35.608,0.064,68.98,15.522,2467837,7455.641,125039,377.758,30455766,92.011,-125039
United States,North America,28/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,37.926887032,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,5.000910241,42486,128.355,500,1.511,583898,1.764,557815,1.685,1,331002647,35.608,0.065,68.98,15.3,2510323,7583.997,125539,379.269,31039664,93.775,-125539
United States,North America,29/06/2020 12:00:00 AM,USA,units unclear (incl. non-PCR),15.413,9.732,151.089,38.006946815,10.79,1.2,19.1,54225.446,,2.77,78.86,24.6,38.3,4.935433402,38673,116.836,265,0.801,646824,1.954,583561,1.763,1,331002647,35.608,0.066,68.98,15.237,2548996,7700.833,125804,380.069,31686488,95.729,-125804
